# Magnetometer Calibration Data
# Generated on 2026-03-26 16:43:30
raw_x,raw_y,raw_z,calibrated_x,calibrated_y,calibrated_z
9.975000,8.016667,-6.791667,41.225784,-29.858337,-8.537648
10.016667,7.816667,-6.916667,41.524916,-31.070970,-8.941238
9.883334,7.358334,-6.933334,41.184900,-33.957281,-8.617534
9.650001,6.941667,-7.250000,40.239065,-36.211313,-9.832513
9.100000,6.275000,-7.916667,37.819966,-39.541890,-12.613632
8.916667,6.175000,-8.091667,36.945182,-39.899915,-13.428794
8.716667,5.983334,-8.150001,36.088000,-40.958891,-13.589260
8.650001,5.941667,-8.216667,35.772562,-41.120761,-13.895335
8.466667,5.941667,-8.150001,34.904634,-41.061156,-13.626040
8.400001,5.883334,-8.400001,34.543781,-41.153277,-14.812471
8.183333,5.858334,-8.483334,33.484857,-41.088170,-15.262710
8.141667,5.800000,-8.675000,33.263227,-41.254099,-16.156125
7.975000,5.858334,-8.733334,32.397763,-40.703107,-16.549808
7.775001,5.733334,-8.816668,31.487554,-41.302366,-16.897480
7.633334,5.800000,-8.983334,30.704070,-40.608408,-17.821344
7.308334,5.800000,-9.108334,29.090213,-40.265854,-18.533235
7.016667,5.775000,-9.266667,27.644577,-40.076735,-19.373476
6.716667,5.775000,-9.433333,26.138993,-39.710577,-20.281398
6.525001,5.900000,-9.641667,25.060652,-38.561118,-21.481336
6.383334,5.800000,-9.683333,24.429076,-39.077334,-21.631533
6.208333,5.716667,-9.833334,23.591095,-39.356530,-22.338091
5.958333,5.758334,-9.850000,22.345959,-38.898357,-22.537555
5.733334,5.591667,-9.850000,21.368679,-39.833912,-22.444832
5.733334,5.691667,-10.041667,21.241428,-38.994159,-23.479590
5.691667,5.675000,-9.975000,21.071438,-39.139637,-23.150216
5.716667,5.566667,-9.875001,21.297148,-39.961498,-22.547902
5.791667,5.733334,-9.875001,21.547425,-38.924041,-22.687046
5.975000,5.691667,-9.791667,22.490081,-39.401867,-22.182176
6.316667,5.841667,-9.641667,24.090552,-38.800528,-21.488986
6.650001,5.925000,-9.433333,25.713978,-38.685719,-20.448149
6.650001,5.966667,-9.500001,25.665040,-38.348671,-20.814776
6.650001,6.008334,-9.391667,25.670261,-38.182101,-20.325559
6.675000,6.091667,-9.475000,25.709024,-37.573702,-20.806540
6.733334,6.050000,-9.433333,26.032949,-37.926024,-20.544126
6.691667,6.066667,-9.475000,25.806787,-37.748286,-20.777029
6.633334,5.883334,-9.475000,25.648610,-38.905908,-20.616491
6.875000,5.816667,-9.558333,26.839394,-39.424269,-20.884299
6.775001,5.900000,-9.558333,26.298114,-38.812132,-20.996423
6.550000,5.900000,-9.433333,25.246291,-38.781046,-20.454743
6.425000,5.841667,-9.600000,24.628504,-38.914712,-21.251688
6.525001,5.716667,-9.541667,25.216146,-39.855778,-20.813695
6.525001,5.650000,-9.458334,25.287225,-40.372322,-20.341213
6.591667,5.633334,-9.350000,25.655186,-40.631982,-19.774541
6.691667,5.650000,-9.416667,26.107901,-40.526135,-20.085861
6.758334,5.650000,-9.375001,26.443908,-40.612013,-19.861462
6.808334,5.383334,-9.266667,26.900929,-42.492965,-19.056415
6.933334,5.400000,-9.216667,27.510916,-42.517750,-18.789441
7.166667,5.316667,-9.150001,28.719053,-43.285409,-18.310020
7.308334,5.308333,-9.025001,29.450014,-43.557839,-17.646748
7.591667,5.208333,-8.883334,30.935019,-44.541366,-16.768831
7.775001,5.266667,-8.691668,31.843267,-44.471678,-15.831574
7.891667,5.266667,-8.650001,32.421607,-44.591524,-15.591696
8.225000,5.316667,-8.425000,34.072836,-44.710629,-14.436882
8.483334,5.266667,-8.258334,35.410443,-45.375005,-13.493148
8.550000,4.808333,-7.941667,36.142923,-48.721896,-11.477380
8.591667,4.808333,-8.050000,36.311343,-48.644671,-11.994288
8.633334,4.833333,-8.133334,36.470517,-48.428537,-12.413291
8.608334,4.791667,-7.983334,36.424074,-48.829775,-11.646862
8.841667,4.766667,-7.833334,37.618374,-49.297670,-10.816726
8.758334,4.708333,-7.766667,37.274745,-49.686944,-10.459656
8.841667,4.708333,-7.808334,37.665740,-49.702967,-10.637638
8.916667,4.708333,-7.725000,38.055030,-49.835096,-10.206886
8.841667,4.625000,-7.875000,37.701720,-50.182228,-10.882494
8.841667,4.666667,-7.791667,37.699204,-49.991304,-10.515540
8.883334,4.666667,-7.933334,37.857308,-49.881608,-11.195467
8.916667,4.891667,-7.766667,37.917589,-48.597257,-10.589246
9.016667,5.000000,-7.641667,38.367348,-48.079491,-10.052518
9.250001,5.058333,-7.475000,39.510194,-48.019419,-9.222049
9.308333,5.125000,-7.416667,39.765676,-47.680505,-8.983660
9.308333,4.975000,-7.308334,39.901104,-48.765605,-8.307738
9.425000,5.058333,-7.250000,40.427993,-48.357484,-8.067531
9.208334,5.141667,-7.416667,39.269688,-47.503732,-9.030843
9.100000,5.225000,-7.641667,38.618384,-46.666751,-10.245908
8.916667,5.358334,-7.766667,37.600561,-45.549711,-11.043841
8.816668,5.483334,-8.050000,36.943292,-44.389467,-12.582195
8.716667,5.633334,-8.108334,36.338666,-43.285139,-13.044542
8.608334,5.633334,-8.191668,35.787817,-43.130364,-13.485612
8.250000,5.716667,-8.425000,33.922263,-42.115430,-14.818797
7.933334,5.983334,-8.716667,32.116058,-39.874729,-16.602962
6.141667,7.133334,-9.791667,22.318471,-30.100354,-23.534970
5.833333,7.233334,-9.850000,20.738088,-29.181020,-24.013083
5.125000,7.775001,-10.100000,16.859670,-24.918953,-25.982573
4.216667,8.183333,-10.266667,12.128279,-21.472925,-27.476533
4.000000,8.225000,-10.266667,11.049857,-21.053630,-27.584175
3.833333,8.266667,-10.308333,10.200875,-20.627713,-27.880111
3.791667,8.266667,-10.333334,9.991192,-20.575053,-28.015271
3.708333,8.250000,-10.291667,9.611520,-20.667875,-27.821052
3.650000,8.225000,-10.350000,9.327727,-20.734681,-28.100031
3.591667,8.083334,-10.416667,9.120613,-21.555257,-28.306115
3.441667,7.858334,-10.375001,8.559357,-22.963298,-27.929589
3.425000,7.816667,-10.541667,8.455306,-23.061722,-28.709237
3.191667,7.633334,-10.558334,7.443800,-24.084222,-28.684369
3.275000,7.650001,-10.583334,7.828631,-24.007639,-28.797076
3.125000,7.508334,-10.591667,7.195290,-24.822768,-28.746248
3.125000,7.566667,-10.416667,7.209820,-24.612298,-27.947235
2.916667,7.400001,-10.633334,6.246263,-25.348113,-28.908964
2.833333,7.316667,-10.591667,5.911880,-25.876296,-28.649803
2.441667,6.716667,-10.758334,4.369622,-29.366135,-29.001620
1.891667,6.233334,-10.691668,2.052924,-32.213824,-28.374968
1.833333,6.300000,-10.883334,1.665595,-31.552124,-29.395307
2.041667,6.566667,-10.691668,2.553479,-30.138907,-28.653257
2.083333,6.691667,-10.758334,2.649875,-29.285965,-29.088161
2.175000,6.900001,-10.691668,2.973256,-28.052668,-28.936704
2.258333,7.025001,-10.758334,3.271596,-27.228031,-29.358714
2.150000,7.066667,-10.716667,2.731127,-26.922923,-29.229057
2.150000,7.066667,-10.716667,2.731127,-26.922923,-29.229057
2.091667,6.983334,-10.858334,2.461173,-27.289498,-29.858751
1.875000,6.816667,-10.883334,1.516545,-28.206361,-29.885714
1.875000,6.858334,-10.816668,1.508871,-27.999202,-29.600270
1.791667,6.858334,-10.758334,1.123032,-27.999414,-29.340780
1.558333,6.841667,-10.800000,-0.009434,-27.909151,-29.600523
1.425000,6.816667,-10.716667,-0.612886,-28.063011,-29.209893
1.358333,6.633334,-10.800000,-0.837242,-29.133794,-29.459474
1.275000,6.550000,-10.841667,-1.197415,-29.580798,-29.607858
1.091667,6.508334,-10.733334,-2.024142,-29.833884,-29.094201
0.833333,6.425000,-10.966667,-3.291802,-29.975294,-30.234088
0.666667,6.400001,-10.800000,-4.031021,-30.187684,-29.446230
0.191667,6.508334,-10.691668,-6.373268,-29.263061,-29.168961
-0.216667,6.591667,-10.608334,-8.383156,-28.522634,-28.968963
-0.666667,6.775001,-10.516667,-10.660345,-27.108973,-28.838525
-1.933333,7.466667,-10.058333,-17.127523,-22.178049,-27.662820
-2.091667,7.975000,-10.000001,-18.222197,-18.807662,-27.921729
-2.091667,8.416667,-9.725000,-18.437136,-16.191266,-27.007082
-1.975000,8.933333,-9.850000,-18.261368,-12.774690,-28.085589
-1.683333,9.141667,-9.891667,-17.002176,-11.571728,-28.402042
-1.466667,9.333334,-9.850000,-16.069373,-10.507839,-28.317926
-1.300000,9.516667,-9.750001,-15.355191,-9.521225,-27.955891
-1.358333,9.416667,-9.766667,-15.575137,-10.118410,-27.958037
-1.341667,9.558333,-9.725000,-15.577705,-9.245175,-27.887108
-1.483333,9.583334,-9.725000,-16.281304,-8.985669,-27.955305
-1.558333,9.600000,-9.875001,-16.702549,-8.679759,-28.728328
-1.666667,9.625001,-9.666667,-17.180117,-8.645843,-27.767352
-1.666667,9.500001,-9.791667,-17.133883,-9.340383,-28.256897
-1.833333,9.666667,-9.791667,-18.054888,-8.138754,-28.470831
-1.750000,9.600000,-9.833334,-17.618603,-8.590140,-28.583871
-1.766667,9.683333,-9.808333,-17.748256,-8.058969,-28.547941
-1.833333,9.541667,-9.708334,-17.944180,-9.036238,-27.941525
-2.016667,9.350000,-9.750001,-18.715428,-10.122772,-28.015325
-2.108333,9.433333,-9.808333,-19.234371,-9.459473,-28.410146
-2.175000,9.291667,-9.666667,-19.417402,-10.477331,-27.599957
-2.233333,9.416667,-9.708334,-19.797938,-9.580806,-27.943548
-2.275000,9.183333,-9.600000,-19.807843,-11.181806,-27.199341
-2.341667,9.225000,-9.541667,-20.141209,-10.921236,-26.975282
-2.641667,9.141667,-9.475000,-21.517973,-11.326576,-26.660915
-2.808333,9.083334,-9.350000,-22.247441,-11.716062,-26.044357
-3.016667,9.000000,-9.233334,-23.164451,-12.232389,-25.457095
-3.300000,9.058333,-9.066668,-24.525729,-11.821319,-24.786524
-3.466667,8.916667,-9.133334,-25.257902,-12.568298,-25.026134
-3.608334,8.833334,-8.966667,-25.836325,-13.178616,-24.173715
-3.766667,8.933333,-8.800000,-26.620072,-12.580367,-23.505044
-3.850000,9.000000,-8.800000,-27.069252,-12.088391,-23.595776
-3.833333,9.125000,-8.608334,-27.014076,-11.470115,-22.775040
-3.933334,9.100000,-8.508334,-27.450815,-11.662852,-22.292587
-3.975000,9.000000,-8.466667,-27.571930,-12.328183,-22.004296
-4.041667,9.100000,-8.341667,-27.924294,-11.751612,-21.511030
-4.166667,9.041667,-8.383334,-28.503397,-12.007048,-21.696662
-4.258334,9.125000,-8.383334,-29.004289,-11.400572,-21.806208
-4.341667,9.000000,-8.216667,-29.271681,-12.322623,-20.895147
-4.216667,9.041667,-8.216667,-28.694151,-12.135436,-20.897052
-4.216667,9.100000,-8.108334,-28.700253,-11.860024,-20.424071
-4.166667,9.100000,-8.108334,-28.457920,-11.893991,-20.408597
-4.125000,9.308333,-8.275001,-28.449082,-10.399433,-21.413730
-4.041667,9.416667,-8.216667,-28.100736,-9.805402,-21.208193
-4.041667,9.516667,-8.066668,-28.122250,-9.298473,-20.572034
-4.141667,9.541667,-8.275001,-28.688376,-8.864336,-21.646186
-4.000000,9.558333,-8.133334,-27.969240,-8.989739,-20.925760
-3.916667,9.625001,-8.150001,-27.615799,-8.594746,-21.046420
-3.833333,9.475000,-8.175000,-27.117742,-9.606578,-20.996771
