# Magnetometer Calibration Data
# Generated on 2026-03-25 21:07:38
raw_x,raw_y,raw_z,calibrated_x,calibrated_y,calibrated_z
8.841667,19.016668,3.300000,34.204907,85.474994,32.991035
8.841667,19.016668,3.300000,34.204907,85.474994,32.991035
8.800000,18.916668,3.233334,33.992250,84.831295,32.721071
8.800000,18.916668,3.233334,33.992250,84.831295,32.721071
8.858334,19.041668,3.258333,34.285581,85.651742,32.801309
8.858334,19.041668,3.258333,34.285581,85.651742,32.801309
8.775001,18.933334,3.191667,33.885222,84.942806,32.533146
8.775001,18.933334,3.191667,33.885222,84.942806,32.533146
8.841667,18.975000,3.400000,34.194256,85.180445,33.442140
8.841667,18.975000,3.400000,34.194256,85.180445,33.442140
8.916667,19.041668,3.258333,34.545238,85.667395,32.801618
8.916667,19.041668,3.258333,34.545238,85.667395,32.801618
8.841667,18.933334,3.300000,34.182546,84.934418,33.011248
8.841667,18.933334,3.300000,34.182546,84.934418,33.011248
8.800000,18.975000,3.108334,34.007240,85.240010,32.155673
8.800000,18.975000,3.108334,34.007240,85.240010,32.155673
8.891667,18.958334,3.258333,34.411597,85.120111,32.821699
8.891667,18.958334,3.258333,34.411597,85.120111,32.821699
9.550000,18.175001,3.966667,37.135563,80.043577,36.138934
9.550000,18.175001,3.966667,37.135563,80.043577,36.138934
9.883334,18.050001,3.733334,38.584539,79.378759,35.142022
9.883334,18.050001,3.733334,38.584539,79.378759,35.142022
9.308333,18.591667,3.441667,36.168866,82.808929,33.721343
9.308333,18.591667,3.441667,36.168866,82.808929,33.721343
9.100000,18.641668,3.525000,35.255381,83.057164,34.075610
9.100000,18.641668,3.525000,35.255381,83.057164,34.075610
9.125000,18.708334,3.525000,35.384550,83.496323,34.059572
9.125000,18.708334,3.525000,35.384550,83.496323,34.059572
9.100000,18.600000,3.466667,35.243892,82.801019,33.828468
9.100000,18.600000,3.466667,35.243892,82.801019,33.828468
9.250001,18.591667,3.483334,35.909434,82.783170,33.904784
9.250001,18.591667,3.483334,35.909434,82.783170,33.904784
9.483334,18.641668,2.858334,36.958161,83.321728,31.137648
9.483334,18.641668,2.858334,36.958161,83.321728,31.137648
