# Magnetometer Calibration Data
# Generated on 2026-03-25 21:10:10
raw_x,raw_y,raw_z,calibrated_x,calibrated_y,calibrated_z
-3.808334,-1.050000,-11.650001,-25.796872,-15.688650,-30.234185
-3.958333,-1.258333,-11.566668,-26.566477,-16.766289,-29.778162
-3.891667,-1.800000,-11.425000,-26.491506,-19.387108,-29.031053
-3.791667,-2.383333,-11.175000,-26.314573,-22.237968,-27.851712
-3.833333,-3.058333,-10.816668,-26.838824,-25.615981,-26.165823
-4.016667,-3.625000,-10.516667,-27.945431,-28.500881,-24.707202
-4.425000,-3.975000,-10.000001,-30.059159,-30.509538,-22.409058
-4.708333,-4.225000,-9.558333,-31.554295,-31.969711,-20.484228
-5.275000,-4.350000,-9.050000,-34.302158,-32.952791,-18.256557
-5.933334,-4.183333,-8.483334,-37.383273,-32.595468,-15.883682
-6.650001,-3.975000,-7.875000,-40.725765,-32.074650,-13.344635
-7.400001,-3.683334,-7.125000,-44.234793,-31.221760,-10.269720
-8.308333,-3.083333,-6.550000,-48.297938,-28.880439,-7.953812
-8.933333,-2.191667,-5.591667,-51.110924,-25.200120,-4.330795
-9.775001,-0.758333,-4.600000,-54.727939,-19.016816,-0.718827
-10.141667,0.675000,-3.716667,-56.176153,-12.633433,2.317593
-10.458334,2.341667,-3.091667,-57.240972,-5.018303,4.230665
-10.758334,3.875000,-2.600000,-58.233413,2.017083,5.665319
-10.333334,5.208333,-2.141667,-56.023535,8.351033,6.818909
-10.291667,6.383334,-1.641667,-55.602234,13.784787,8.318275
-10.125001,7.233334,-1.258333,-54.690665,17.752609,9.445254
-9.758334,7.858334,-0.941667,-52.934163,20.737830,10.334352
-9.466667,8.333334,-0.508333,-51.601241,22.936135,11.764536
-9.425000,8.708334,-0.108333,-51.414715,24.586420,13.180738
-9.291667,9.016667,0.133333,-50.788713,26.010140,13.970683
-9.141667,9.141667,0.883333,-50.308284,26.366139,16.827928
-9.141667,9.141667,0.883333,-50.308284,26.366139,16.827928
-9.083334,8.791667,1.391667,-50.322039,24.515968,18.946852
-8.916667,8.416667,2.291667,-49.980105,22.430356,22.583524
-8.716667,8.041667,3.008333,-49.430843,20.427000,25.487936
-8.591667,7.841667,3.383333,-49.053240,19.367447,27.002769
-8.250000,7.466667,4.183333,-47.893422,17.378873,30.190826
-8.141667,7.008334,4.750000,-47.736806,15.005092,32.565782
-7.608334,6.550000,5.266667,-45.654404,12.792112,34.610539
-7.058334,6.150000,6.091667,-43.574429,10.743696,37.841367
-6.425000,5.733334,6.808334,-41.091479,8.685427,40.625999
-5.100000,4.916667,7.791667,-35.716686,4.842607,44.398792
-3.650000,4.100000,8.650001,-29.740880,1.089896,47.640232
-1.958333,3.475000,9.191668,-22.515828,-1.543738,49.484700
-0.558333,3.041667,9.350000,-16.417591,-3.209845,49.837048
0.625000,2.766667,9.516667,-11.243068,-4.194774,50.228723
1.891667,2.566667,9.500001,-5.611546,-4.722474,49.843336
3.383333,2.216667,9.108334,1.098952,-5.746430,47.969168
4.875000,1.858333,8.775001,7.788378,-6.832845,46.327902
6.058334,1.650000,8.216667,13.212543,-7.217819,43.839296
7.225000,1.358333,7.666667,18.531462,-8.009728,41.421076
8.058333,1.300000,6.975000,22.474341,-7.742705,38.459105
8.958334,1.258333,6.108334,26.777296,-7.305941,34.780755
10.308333,1.400000,4.916667,33.265657,-5.717369,29.610496
11.375001,1.650000,3.233334,38.670925,-3.514600,22.551333
12.350000,1.258333,0.508333,43.777546,-4.003763,11.668863
12.416667,1.233333,0.191667,44.168203,-3.978107,10.410901
12.516667,1.066667,-0.633333,44.821027,-4.420897,7.196112
12.516667,0.966667,-1.216667,44.970774,-4.672244,4.938286
12.475000,1.025000,-2.125000,45.087897,-4.054799,1.352511
12.458334,0.983333,-3.066667,45.294570,-3.893883,-2.333526
12.208334,1.050000,-3.858334,44.441542,-3.351220,-5.397845
12.100000,1.108333,-4.725000,44.245970,-2.772128,-8.798658
11.900001,1.191667,-5.550000,43.633663,-2.120260,-12.016369
11.591667,1.383333,-6.341667,42.560052,-0.999772,-15.110909
11.208334,1.566667,-7.183334,41.162280,0.075359,-18.375539
11.250001,2.108333,-7.308334,41.568968,2.725749,-19.091014
11.083334,2.441667,-7.725000,41.061530,4.424664,-20.808578
11.058334,2.650000,-7.833334,41.052472,5.453786,-21.308126
10.733334,2.725000,-8.108334,39.703038,5.810752,-22.317976
10.733334,2.916667,-8.300000,39.826937,6.800909,-23.146989
10.591667,3.100000,-8.400001,39.282606,7.668538,-23.567421
10.466667,3.458333,-8.941668,39.009969,9.549283,-25.799902
9.841667,3.808334,-9.558333,36.510921,11.252984,-28.167555
8.891667,4.083333,-10.208334,32.536719,12.503161,-30.535372
8.125000,4.583333,-10.941668,29.487476,14.921697,-33.376139
7.400001,4.791667,-11.525001,26.481407,15.902327,-35.526191
6.125000,5.225000,-11.883334,21.007712,17.687656,-36.705180
5.525000,4.516667,-12.391667,18.234939,14.301054,-38.243334
4.808333,4.141667,-12.750001,15.001663,12.410032,-39.283715
2.891667,4.141667,-13.233334,6.539154,11.960005,-40.585309
2.766667,4.100000,-13.316668,5.989645,11.751692,-40.858012
1.683333,3.975000,-13.400001,1.105336,10.826397,-40.797694
0.666667,4.166667,-13.341667,-3.418446,11.381280,-40.323461
-0.191667,4.541667,-13.125001,-7.219307,12.803315,-39.346697
-0.766667,5.266667,-13.083334,-9.575428,16.059792,-39.283680
-1.358333,5.800000,-12.916667,-12.109437,18.346446,-38.648895
-1.850000,6.175000,-12.791667,-14.233615,19.926049,-38.148069
-2.358333,6.591667,-12.541667,-16.458053,21.650663,-37.166051
-2.625000,6.883334,-12.208334,-17.664091,22.826094,-35.883239
-3.000000,7.175000,-11.916667,-19.343943,23.981658,-34.730482
-3.358334,7.608334,-11.675000,-20.886072,25.839040,-33.834803
-3.441667,8.208334,-11.341667,-21.165569,28.548638,-32.729200
-3.766667,8.933333,-10.941668,-22.510529,31.749186,-31.333826
-4.083333,9.433333,-10.458334,-23.919035,33.845142,-29.525630
-4.258334,9.625001,-10.291667,-24.694070,34.637985,-28.888942
-4.400000,9.558333,-10.183333,-25.386935,34.230274,-28.392096
-4.525000,9.391667,-10.308333,-25.964957,33.440904,-28.780319
-4.725000,9.308333,-10.125001,-26.949069,32.905043,-27.963423
-4.750000,9.391667,-10.166667,-27.020632,33.311058,-28.151972
-4.766667,9.141667,-10.041667,-27.217926,32.062526,-27.557560
-4.875000,9.083334,-10.225000,-27.666701,31.818943,-28.222730
-4.675000,8.933333,-10.308333,-26.791590,31.201148,-28.555341
-4.383334,8.725000,-10.775001,-25.403638,30.483947,-30.403296
-3.975000,8.558333,-11.108334,-23.519316,29.952877,-31.779076
-2.233333,7.425000,-12.183334,-15.731446,25.534697,-36.117960
-2.016667,7.275001,-12.266667,-14.781431,24.922450,-36.455801
-0.666667,6.983334,-12.683334,-8.680380,24.139775,-38.406593
0.066667,6.925000,-12.791667,-5.369950,24.147089,-39.040543
0.750000,6.483334,-12.875001,-2.419608,22.296553,-39.411580
1.041667,6.216667,-12.750001,-1.236693,21.070970,-38.907435
1.016667,5.691667,-12.975000,-1.453120,18.641618,-39.581642
1.016667,5.083333,-13.100000,-1.616286,15.783610,-39.837636
0.916667,4.183333,-13.166667,-2.344221,11.476149,-39.719371
1.383333,3.458333,-13.141667,-0.495903,8.157752,-39.485926
1.975000,2.525000,-13.233334,1.881501,3.930841,-39.670152
2.608334,1.508333,-13.016667,4.321709,-0.800051,-38.621166
2.833333,0.941667,-12.958334,5.126111,-3.455293,-38.242123
2.958333,0.216667,-12.708334,5.368271,-6.974699,-37.015633
3.175000,-0.233333,-12.516667,6.132203,-9.127055,-36.154317
3.358334,-0.716667,-12.458334,6.777066,-11.398004,-35.794550
3.483334,-1.108333,-12.266667,7.148423,-13.302147,-34.927118
3.633333,-1.675000,-12.083334,7.576532,-16.030863,-34.032407
4.000000,-2.275000,-11.566668,8.862745,-18.976153,-31.880366
4.233334,-2.958333,-11.383334,9.626571,-22.234562,-30.966512
4.508334,-3.208333,-11.008334,10.661690,-23.483106,-29.479331
5.100000,-3.516667,-10.691668,13.118912,-24.882364,-28.298522
5.691667,-3.683334,-10.208334,15.570973,-25.669456,-26.516520
6.250000,-3.791667,-9.750001,17.900474,-26.179223,-24.845135
7.058334,-3.808334,-9.175000,21.347453,-26.213139,-22.828434
8.633334,-3.808334,-7.433334,27.879606,-26.365242,-16.465454
8.775001,-3.933334,-7.183334,28.396282,-27.012390,-15.477101
9.925000,-3.933334,-4.708333,32.788262,-27.590552,-6.093568
10.266667,-3.850000,-3.066667,33.836496,-27.715994,0.230302
10.250001,-3.750000,-0.758333,33.070641,-28.139806,9.284863
9.900001,-3.541667,1.316667,30.915917,-28.066336,17.483294
8.933333,-2.916667,3.591667,26.065554,-26.284886,26.500878
6.833333,-2.233333,6.066667,16.078268,-24.679407,36.638811
5.058333,-1.441667,7.433334,7.935412,-22.017970,42.269101
4.483334,-0.900000,7.891667,5.387574,-19.799175,44.043742
4.341667,-0.716667,7.941667,4.796180,-18.989774,44.213878
3.891667,-0.383333,8.216667,2.798345,-17.653614,45.308372
3.525000,0.008333,8.441668,1.210130,-15.991612,46.157222
2.808333,0.400000,8.650001,-1.945874,-14.439581,47.050261
1.875000,0.650000,8.983334,-6.162000,-13.685017,48.558407
0.850000,1.066667,9.008334,-10.637923,-12.044951,48.816679
0.066667,1.483333,8.941668,-13.998953,-10.288902,48.638227
-0.708333,1.841667,8.983334,-17.375927,-8.850842,48.906322
-1.000000,2.216667,9.050000,-18.582934,-7.182058,49.114735
-1.400000,2.750000,8.941668,-20.169250,-4.724889,48.606684
-1.916667,2.791667,8.983334,-22.490536,-4.713874,48.916653
-2.566667,2.300000,8.650001,-25.470847,-7.149838,47.999073
-3.316667,2.066667,8.275001,-28.801575,-8.368617,46.848541
-3.525000,2.133333,8.216667,-29.697415,-8.096759,46.658360
-4.016667,2.258333,8.108334,-31.831558,-7.621044,46.337573
-4.125000,2.933333,8.091667,-32.088652,-4.425563,46.043921
-4.083333,3.041667,8.108334,-31.870576,-3.900569,46.054413
-3.766667,3.541667,8.358334,-30.359462,-1.503336,46.745247
-3.083333,4.183333,8.633334,-27.161135,1.683040,47.364480
-2.916667,4.891667,8.716667,-26.202571,5.090456,47.365318
-3.191667,5.383334,8.483334,-27.201738,7.438656,46.342082
-3.725000,5.675000,8.191668,-29.410178,8.767984,45.247871
-5.000000,5.733334,7.600000,-34.935425,8.852193,43.295792
-6.833333,5.775000,6.008334,-42.661813,9.059202,37.588251
-8.383334,5.858334,4.041667,-48.983294,9.705119,30.299228
-9.466667,5.841667,1.833333,-53.164860,10.122315,21.951143
-10.083334,5.883334,-0.508333,-55.187831,11.025228,12.909056
-10.308333,5.775000,-2.308333,-55.670362,11.131499,5.934912
-10.208334,5.775000,-3.941667,-54.708487,11.798798,-0.527067
-9.800000,5.691667,-5.341667,-52.461782,12.079947,-6.134777
-9.225000,5.633334,-6.958333,-49.389730,12.620093,-12.657519
-8.400001,5.125000,-8.400001,-45.398706,11.025444,-18.395024
-7.650001,4.750000,-9.725000,-41.737002,9.997603,-23.701424
-6.591667,4.375000,-10.583334,-36.835955,8.891187,-27.267248
-6.016667,4.141667,-11.150001,-34.151548,8.187618,-29.588099
-5.233334,3.583333,-11.733334,-30.633717,6.007025,-31.913771
-4.166667,3.208333,-12.350000,-25.771038,4.809572,-34.530742
-3.100000,2.725000,-12.666667,-21.038522,2.978063,-35.924527
-1.725000,2.108333,-13.100000,-14.928007,0.657373,-37.822621
-0.383333,1.633333,-13.275001,-9.001222,-1.097823,-38.748165
3.425000,0.941667,-13.016667,7.803564,-3.235810,-38.657418
3.425000,0.941667,-13.016667,7.803564,-3.235810,-38.657418
4.833333,1.133333,-12.625001,14.073975,-2.003560,-37.631640
5.691667,1.300000,-12.291667,17.882484,-1.051089,-36.653261
6.508334,1.525000,-11.883334,21.499605,0.137114,-35.389174
7.316667,1.633333,-11.525001,25.056146,0.784538,-34.274038
8.250000,1.591667,-10.925000,29.048754,0.663057,-32.188424
9.016667,1.591667,-10.166667,32.256497,0.623745,-29.443322
9.841667,1.691667,-9.258334,35.712614,1.023398,-26.164775
10.308333,1.775000,-8.716667,37.667751,1.366541,-24.210936
10.566668,1.758333,-8.400001,38.723896,1.249930,-23.038767
10.733334,1.858333,-8.233334,39.453928,1.718466,-22.473690
10.775001,1.941667,-8.233334,39.668918,2.130482,-22.519111
10.566668,2.150000,-8.341667,38.835896,3.098613,-22.961140
10.466667,2.466667,-8.591667,38.570247,4.675377,-24.036967
9.858334,3.083333,-9.308333,36.266193,7.697536,-26.907076
9.000000,3.475000,-10.291667,32.847364,9.665020,-30.661307
7.975000,3.916667,-11.066668,28.630754,11.735080,-33.562428
6.933334,4.433333,-11.733334,24.330199,14.115878,-36.060909
6.383334,4.625000,-12.125001,22.044959,15.000697,-37.504788
4.933333,4.750000,-12.600000,15.718778,15.299921,-38.968509
3.550000,4.583333,-13.083334,9.597803,14.231016,-40.372738
1.891667,4.208333,-13.233334,2.066993,11.945843,-40.297447
0.108333,3.791667,-13.383334,-6.039470,9.420007,-40.166767
-1.558333,3.583333,-13.183334,-13.662094,7.792508,-38.775574
-5.208333,3.333333,-11.816668,-30.578384,4.853226,-32.152664
-5.525000,3.250000,-11.550000,-32.112979,4.246206,-30.971067
-6.675000,3.083333,-10.716667,-37.598368,2.743823,-27.264648
-8.141667,2.591667,-9.308333,-44.795491,-0.639919,-21.068881
-9.483334,2.025000,-7.291667,-51.646627,-4.576558,-12.488148
-10.375001,1.716667,-5.425000,-56.342311,-7.070982,-4.739443
-10.566668,1.441667,-2.433333,-58.233823,-9.609968,7.205946
-10.100000,1.425000,0.983333,-57.213956,-10.860633,20.517778
-8.333334,1.425000,4.308333,-50.317147,-11.563594,33.054375
-5.833333,1.983333,7.041667,-39.753106,-9.125273,42.814708
-2.666667,2.358333,8.675000,-25.908717,-6.914103,48.106230
0.066667,2.591667,9.266667,-13.732193,-5.119604,49.487551
2.400000,2.358333,9.350000,-3.349172,-5.490519,49.174155
3.891667,2.191667,9.008334,3.406632,-5.657943,47.425679
5.383334,2.191667,8.591667,10.241414,-4.999944,45.317220
6.891667,2.258333,8.025001,17.220341,-3.959650,42.587090
8.016667,2.483333,7.266667,22.589250,-2.215990,39.161151
9.308333,2.650000,6.466667,28.700876,-0.679416,35.541522
10.250001,2.850000,5.566667,33.281954,0.938799,31.625052
10.941668,2.850000,4.416667,36.751340,1.615316,26.880377
11.500001,3.058333,3.441667,39.635887,3.174929,22.785656
12.083334,2.708333,2.166667,42.541164,2.191678,17.718695
12.541667,2.708333,1.066667,44.946183,2.771159,13.244082
12.675000,2.608334,0.133333,45.804984,2.700035,9.566437
12.733334,2.525000,-0.633333,46.279965,2.618892,6.562036
12.716667,2.358333,-1.333333,46.369232,2.088765,3.875989
12.716667,2.358333,-1.333333,46.369232,2.088765,3.875989
12.691668,2.316667,-1.316667,46.237784,1.874902,3.965625
12.691668,1.983333,-0.925000,46.004007,0.130245,5.637052
12.566668,1.550000,0.133333,44.966008,-2.392572,10.011251
12.183334,1.066667,1.316667,42.711120,-5.288747,14.978047
10.566668,0.716667,4.183333,34.429440,-8.611627,26.907492
8.525001,0.341667,6.300000,24.464653,-11.904208,36.027154
6.891667,0.425000,7.500000,16.775132,-12.515259,41.231776
5.733334,0.566667,8.091667,11.430689,-12.453431,43.869654
4.958333,0.800000,8.383334,7.933694,-11.709649,45.170551
3.425000,1.025000,8.816668,0.981274,-11.312961,47.270359
2.341667,1.341667,9.108334,-3.873752,-10.273602,48.635640
1.233333,1.525000,9.150001,-8.807058,-9.782563,49.076251
0.383333,1.883333,9.133334,-12.502805,-8.346810,49.138215
-0.091667,1.758333,9.133334,-14.679202,-9.102068,49.335764
-0.600000,1.800000,9.091667,-16.936890,-9.055932,49.315028
-1.383333,1.900000,8.816668,-20.337909,-8.732000,48.439271
-3.133333,2.050000,8.275001,-27.983157,-8.387256,46.797491
-5.633334,2.175000,6.833333,-38.725111,-8.062109,41.857327
-8.350000,2.275000,4.375000,-50.130184,-7.533839,32.992122
-9.858334,2.466667,1.433333,-55.922459,-5.977982,21.809298
-10.550000,2.933333,-2.333333,-57.694033,-2.516271,7.015388
-9.883334,3.333333,-6.566667,-53.236564,1.259966,-10.016122
-8.225000,3.600000,-9.458334,-44.787499,4.208257,-22.024720
-5.016667,3.308333,-12.083334,-29.641622,4.901059,-33.252986
-4.566667,3.208333,-12.333334,-27.574003,4.670028,-34.339628
-3.483334,3.083333,-12.708334,-22.629068,4.578774,-36.107405
-2.316667,2.850000,-13.125001,-17.332573,4.013816,-38.023322
-1.000000,2.400000,-13.341667,-11.496756,2.385923,-39.114771
0.050000,2.091667,-13.525001,-6.822759,1.333236,-40.046312
0.850000,1.983333,-13.550001,-3.255485,1.091489,-40.353682
1.958333,1.941667,-13.483334,1.690964,1.235259,-40.422760
2.666667,2.750000,-13.483334,5.143375,5.333013,-40.958774
2.216667,3.225000,-13.316668,3.226658,7.388089,-40.345795
1.066667,3.666667,-13.508334,-1.734763,9.190122,-40.911051
0.508333,4.250000,-13.383334,-4.089253,11.742932,-40.470181
0.483333,4.458333,-13.383334,-4.132302,12.730003,-40.543208
0.358333,4.750000,-13.341667,-4.610134,14.065786,-40.453163
0.108333,5.358334,-13.233334,-5.565324,16.847089,-40.184351
-0.316667,5.650000,-13.141667,-7.407144,18.063656,-39.803331
-0.850000,5.758334,-13.041667,-9.799459,18.365007,-39.284344
-1.341667,5.608334,-13.041667,-12.059078,17.484758,-39.071861
-1.808333,5.758334,-12.958334,-14.132679,18.013835,-38.655585
-0.975000,5.733334,-13.016667,-10.377412,18.194270,-39.136996
0.975000,5.858334,-13.100000,-1.545719,19.472588,-40.125404
2.725000,5.800000,-13.000001,6.268595,19.737261,-40.258099
6.016667,5.566667,-11.883334,20.634492,19.284049,-36.803820
8.675000,5.125000,-10.308333,31.940865,17.446832,-31.265459
10.975000,4.641667,-7.766667,41.319623,14.916082,-21.792635
12.841667,3.141667,-2.058333,47.419090,6.154438,0.678295
12.841667,3.041667,-1.516667,47.215879,5.466386,2.849711
12.591667,2.633333,0.133333,45.438774,2.791757,9.582877
12.141667,2.108333,1.541667,42.799811,-0.413016,15.472612
11.800000,1.925000,2.433333,40.923497,-1.748753,19.161559
11.391667,1.608333,3.150000,38.758113,-3.675784,22.234186
10.800000,1.425000,4.125000,35.732070,-5.127041,26.329659
10.291667,1.150000,4.850000,33.128497,-6.891499,29.450297
9.566668,1.133333,5.300000,29.723375,-7.387009,31.455925
9.208334,1.066667,5.925000,27.894635,-8.067359,34.054918
8.525001,0.966667,6.441667,24.628135,-8.973041,36.342298
7.425000,0.841667,7.225000,19.397010,-10.240303,39.820001
6.250000,1.008333,7.850000,13.975522,-10.077512,42.584640
5.341667,1.800000,8.483334,9.957838,-6.843080,45.055810
4.441667,1.758333,8.716667,5.825864,-7.432151,46.273010
3.591667,1.358333,9.008334,1.781092,-9.739296,47.843286
2.708333,1.108333,8.925000,-2.245934,-11.195284,47.889375
1.975000,0.900000,8.941668,-5.616322,-12.441110,48.265944
1.358333,1.008333,8.900001,-8.338718,-12.112491,48.253318
0.708333,0.883333,9.091667,-11.361758,-13.000370,49.260383
0.275000,0.800000,9.066668,-13.329186,-13.532984,49.330260
-0.050000,1.008333,8.900001,-14.668246,-12.581023,48.695170
-0.258333,1.008333,8.858334,-15.591494,-12.634158,48.596485
-0.483333,1.008333,8.900001,-16.615793,-12.725187,48.831124
-0.558333,0.983333,8.816668,-16.935041,-12.837236,48.536268
-0.850000,0.841667,8.716667,-18.261646,-13.572315,48.289057
-1.016667,0.941667,8.758334,-18.990507,-13.166151,48.466576
-1.041667,1.091667,8.733334,-19.045119,-12.448085,48.317762
-1.000000,1.341667,8.941668,-18.840046,-11.320630,49.027877
