# Magnetometer Calibration Data
# Generated on 2026-03-25 21:13:01
raw_x,raw_y,raw_z,calibrated_x,calibrated_y,calibrated_z
-0.050000,13.008334,-9.625001,-8.939027,31.378338,-31.340646
-0.466667,12.733334,-9.725000,-10.588082,29.874727,-31.676022
-1.000000,12.400001,-9.766667,-12.715349,28.057402,-31.761480
-1.041667,12.175000,-9.791667,-12.815658,26.729390,-31.845570
-0.875000,12.383334,-9.875001,-12.172220,27.923361,-32.208514
-0.725000,12.133334,-9.891667,-11.461216,26.384887,-32.281562
-0.541667,12.050000,-9.850000,-10.670410,25.827453,-32.133649
-0.483333,12.050000,-9.958334,-10.412364,25.814037,-32.573327
-0.600000,11.966667,-10.100000,-10.858202,25.360616,-33.120779
-0.850000,11.983334,-10.225000,-11.897428,25.545414,-33.590126
-0.850000,12.025001,-10.250001,-11.907615,25.795197,-33.691918
-0.508333,12.050000,-10.250001,-10.481656,25.835773,-33.734836
-0.541667,12.008334,-10.266667,-10.606272,25.598559,-33.795340
-0.483333,12.025001,-10.308333,-10.361665,25.681429,-33.969617
-0.316667,11.983334,-10.291667,-9.650994,25.379074,-33.921460
-0.275000,11.633334,-10.183333,-9.378132,23.272484,-33.477448
-0.258333,11.841667,-10.350000,-9.354034,24.518060,-34.154800
-0.258333,11.775001,-10.433334,-9.322668,24.124242,-34.484382
-0.383333,11.341667,-10.141667,-9.745183,21.564749,-33.284061
-0.258333,11.383334,-10.500001,-9.190054,21.790568,-34.732048
-0.483333,11.216667,-10.500001,-10.081366,20.867676,-34.696683
-0.625000,11.133334,-10.591667,-10.638232,20.419836,-35.041441
-0.766667,10.966667,-10.516667,-11.188972,19.466914,-34.716798
-0.666667,10.941668,-10.333334,-10.783743,19.277309,-33.995820
-0.833333,11.066668,-10.558334,-11.495449,20.086710,-34.879750
-0.975000,11.233334,-10.608334,-12.136853,21.128486,-35.069961
-1.150000,11.175000,-10.458334,-12.871077,20.828970,-34.446910
-1.258333,11.050000,-10.500001,-13.280915,20.119572,-34.594134
-1.441667,11.066668,-10.458334,-14.060714,20.275309,-34.406160
-1.483333,10.758334,-10.391667,-14.145736,18.445767,-34.120306
-1.641667,10.858334,-10.500001,-14.828775,19.097841,-34.538246
-1.525000,10.600000,-10.375001,-14.272320,17.513543,-34.041184
-1.766667,10.350000,-10.433334,-15.199970,16.101509,-34.232756
-1.850000,10.475000,-10.516667,-15.579249,16.877729,-34.561218
-1.750000,10.541667,-10.500001,-15.182791,17.242919,-34.510040
-1.766667,10.600000,-10.500001,-15.271276,17.596254,-34.510762
-2.000000,10.350000,-10.541667,-16.165988,16.180785,-34.636802
-1.975000,10.375001,-10.583334,-16.063925,16.323973,-34.807405
-2.150000,10.500001,-10.516667,-16.846232,17.122231,-34.525754
-2.175000,10.333334,-10.458334,-16.905311,16.133021,-34.281907
-2.058333,10.458334,-10.433334,-16.458463,16.840559,-34.202250
-1.975000,10.625001,-10.475000,-16.156607,17.810443,-34.386674
-1.891667,10.675000,-10.475000,-15.822764,18.082273,-34.399217
-1.958333,10.675000,-10.375001,-16.114766,18.098732,-33.991798
-2.191667,10.650001,-10.375001,-17.086073,18.023728,-33.962113
-2.750000,10.458334,-10.208334,-19.388731,17.049730,-33.219383
-3.425000,10.141667,-9.916667,-22.156558,15.361103,-31.957394
-3.875000,9.933333,-9.808333,-23.992141,14.255992,-31.460022
-4.383334,9.600000,-9.516667,-26.055207,12.414961,-30.217607
-4.358334,9.433333,-9.641667,-25.882051,11.418529,-30.711878
-4.566667,9.000000,-9.725000,-26.608492,8.903250,-30.998671
-4.808333,8.391667,-9.600000,-27.444658,5.344603,-30.441289
-5.166667,8.250000,-9.416667,-28.925883,4.604573,-29.658808
-5.550000,7.800000,-9.308333,-30.404878,2.036408,-29.158153
-5.833333,7.483334,-9.133334,-31.514710,0.228826,-28.409836
-5.791667,7.483334,-8.966667,-31.360203,0.207704,-27.749461
-6.166667,7.441667,-8.941668,-32.923813,0.077098,-27.601865
-6.300000,7.441667,-8.733334,-33.508833,0.109620,-26.753746
-6.466667,7.800000,-8.483334,-34.352716,2.288714,-25.752134
-6.358334,7.816667,-8.441668,-33.908449,2.351756,-25.599792
-6.300000,7.758334,-8.633334,-33.621685,1.994242,-26.369443
-5.608334,7.508334,-9.350000,-30.551910,0.316726,-29.303604
-5.608334,7.508334,-9.350000,-30.551910,0.316726,-29.303604
-4.958333,7.400001,-9.875001,-27.725435,-0.511375,-31.474095
-4.041667,7.316667,-10.308333,-23.798959,-1.279399,-33.312331
-3.383333,7.275001,-10.691668,-20.976002,-1.719088,-34.921348
-2.641667,7.133334,-11.050000,-17.774587,-2.783082,-36.435991
-1.550000,7.008334,-11.441668,-13.105519,-3.857289,-38.127274
-0.600000,7.233334,-11.566668,-9.174800,-2.810854,-38.753056
0.508333,7.508334,-11.633334,-4.602604,-1.519176,-39.167631
1.300000,7.591667,-11.758334,-1.291356,-1.267657,-39.767374
1.875000,7.925000,-11.608334,0.997544,0.531305,-39.254453
2.300000,8.083334,-11.633334,2.733918,1.342101,-39.413676
2.550000,8.141667,-11.566668,3.756435,1.607538,-39.180787
3.000000,8.416667,-11.566668,5.557598,3.105278,-39.248759
3.483334,8.683333,-11.425000,7.483997,4.536007,-38.754762
4.166667,8.875000,-11.191668,10.262392,5.451367,-37.915649
4.675000,9.125000,-11.066668,12.301043,6.775501,-37.490466
5.233334,9.350000,-10.941668,14.557480,7.934589,-37.070209
5.833333,9.708334,-10.500001,16.907727,9.860978,-35.396965
6.633334,10.183333,-10.000001,20.053132,12.417120,-33.520756
7.225000,10.433334,-9.583334,22.405888,13.700987,-31.941190
7.691667,10.691668,-9.191668,24.234451,15.075473,-30.446570
7.891667,10.858334,-8.983334,24.995394,15.996454,-29.647049
8.308333,11.050000,-8.758334,26.655662,16.996954,-28.808635
8.525001,11.008334,-8.483334,27.544619,16.666499,-27.735114
8.975000,11.108334,-7.966667,29.338283,17.095694,-25.731874
9.208334,11.091667,-7.933334,30.318761,16.920527,-25.626496
9.508334,10.966667,-7.600000,31.576807,16.063631,-24.326303
10.041667,10.841667,-7.100000,33.793743,15.124701,-22.389149
10.483334,10.633334,-6.891667,35.688085,13.731498,-21.601419
10.716667,10.541667,-6.483334,36.646591,13.091117,-19.995201
11.000001,10.266667,-6.275000,37.897630,11.350474,-19.184978
11.350000,10.000001,-5.816667,39.395265,9.626543,-17.385098
11.608334,9.891667,-5.566667,40.483326,8.886266,-16.413336
11.816668,9.583334,-5.141667,41.403733,6.960332,-14.727272
12.016667,9.641667,-4.791667,42.181799,7.228262,-13.356987
12.166667,9.308333,-4.308333,42.858209,5.168945,-11.429703
12.458334,9.250001,-3.966667,44.059077,4.712066,-10.098373
12.650001,9.141667,-3.483334,44.838850,3.981943,-8.186818
12.800001,9.100000,-2.900000,45.410357,3.658091,-5.874047
13.008334,9.016667,-2.375000,46.247040,3.069864,-3.799344
13.100000,8.725000,-1.833333,46.658269,1.274928,-1.633993
13.166667,8.583334,-1.316667,46.919964,0.384077,0.427500
13.050001,8.458334,-0.800000,46.406954,-0.349072,2.510600
13.333334,8.391667,-0.300000,47.556153,-0.860514,4.475534
13.250001,8.208334,0.108333,47.214806,-1.947173,6.124768
13.291667,8.083334,0.691667,47.358138,-2.733792,8.454713
13.166667,8.016667,1.175000,46.795685,-3.114679,10.402979
13.141667,8.183333,1.416667,46.608280,-2.123769,11.363075
12.983334,8.041667,1.708333,45.953179,-2.932476,12.553676
12.758334,7.733334,2.816667,44.971504,-4.753008,17.021075
12.800001,7.691667,3.008333,45.136201,-5.023911,17.783238
12.566668,7.716667,3.400000,44.101159,-4.819117,19.374398
12.416667,7.566667,3.775000,43.473500,-5.684134,20.897108
12.083334,7.483334,4.458333,42.017582,-6.107710,23.670168
11.775001,7.258334,5.016667,40.726873,-7.378555,25.947774
11.525001,7.133334,5.183333,39.697040,-8.052782,26.649686
11.508334,7.300000,5.633334,39.519160,-7.074369,28.440595
11.475000,7.175000,5.775000,39.401684,-7.816270,29.016221
11.125001,7.150001,6.066667,37.905126,-7.867989,30.224719
10.941668,7.133334,6.441667,37.095203,-7.926898,31.745196
10.483334,6.900001,6.791667,35.203069,-9.189941,33.209689
10.083334,6.941667,7.250000,33.455124,-8.835896,35.086606
9.650001,6.775001,7.416667,31.669121,-9.700458,35.812883
9.225000,6.716667,8.008334,29.831747,-9.941408,38.229955
8.691668,6.441667,8.258334,27.650315,-11.424489,39.306302
8.058333,6.400001,8.800000,24.939418,-11.497426,41.548391
7.383334,6.316667,9.050000,22.102528,-11.791932,42.632980
6.591667,6.316667,9.433333,18.733242,-11.558467,44.260251
6.000000,6.341667,9.725000,16.206566,-11.235067,45.495906
5.425000,6.483334,9.916667,13.724974,-10.216162,46.324729
4.933333,6.591667,9.975000,11.619996,-9.416311,46.612578
4.591667,6.425000,10.208334,10.210556,-10.313160,47.593845
4.258334,6.816667,10.208334,8.687155,-7.870398,47.616043
4.141667,7.025001,10.225000,8.129285,-6.591114,47.686989
3.608334,7.550000,10.208334,5.726187,-3.288492,47.660768
3.508333,7.550000,10.291667,5.296327,-3.260653,48.005714
3.041667,7.691667,10.500001,3.267353,-2.276961,48.887853
2.341667,7.858334,10.433334,0.284775,-1.056956,48.699295
1.708333,8.141667,10.391667,-2.458148,0.836761,48.596894
1.000000,8.433333,10.475000,-5.533747,2.798115,49.002359
0.508333,8.850000,10.350000,-7.714317,5.446265,48.543619
0.150000,8.933333,10.225000,-9.229382,6.063249,48.084352
-0.050000,8.916667,10.141667,-10.053265,6.031310,47.776840
-0.175000,9.041667,10.125001,-10.615553,6.817619,47.719653
-0.233333,9.041667,10.208334,-10.870546,6.832217,48.059510
-0.400000,9.016667,10.141667,-11.553923,6.739179,47.814865
-0.466667,9.083334,10.166667,-11.857949,7.156941,47.919675
-0.708333,9.291667,10.041667,-12.923113,8.482644,47.440247
-0.916667,9.516667,9.875001,-13.848591,9.899168,46.789595
-1.091667,9.641667,9.766667,-14.609521,10.705701,46.372509
-1.466667,9.916667,9.625001,-16.253408,12.472324,45.839670
-1.300000,10.000001,9.600000,-15.577372,12.917741,45.715549
-1.358333,10.041667,9.750001,-15.853750,13.177781,46.319625
-1.483333,10.166667,9.666667,-16.407895,13.967243,45.996249
-1.808333,10.166667,9.666667,-17.771852,14.070527,46.035949
-2.341667,10.125001,9.391667,-19.963309,14.004427,45.005053
-2.466667,10.391667,9.308333,-20.562474,15.639122,44.674979
-2.958333,10.416667,9.133334,-22.612467,15.952805,44.035122
-3.341667,10.475000,8.925000,-24.214328,16.432517,43.247357
-4.650000,10.758334,7.875000,-29.666914,18.588423,39.201356
-4.891667,10.883334,7.750000,-30.705595,19.416931,38.725868
-5.383334,10.733334,7.208333,-32.655183,18.703835,36.630260
-6.016667,10.841667,6.725000,-35.288540,19.574318,34.772657
-6.275000,10.775001,6.216667,-36.289430,19.282694,32.777701
-6.633334,10.883334,5.800000,-37.776813,20.062631,31.152690
-6.958333,10.900001,5.566667,-39.117564,20.276386,30.259953
-7.166667,11.008334,4.958333,-39.952015,21.017716,27.851335
-7.550000,11.008334,4.308333,-41.481386,21.170273,25.302851
-7.891667,11.091667,3.675000,-42.864410,21.805995,22.811884
-8.083334,11.050000,3.150000,-43.591425,21.643130,20.741056
-8.266667,11.275001,2.541667,-44.358032,23.072592,18.323868
-8.508334,11.383334,1.583333,-45.289623,23.841064,14.521849
-8.675000,11.425000,0.608333,-45.883228,24.188727,10.647274
-8.691668,11.608334,-0.358333,-45.893359,25.333565,6.780951
-8.591667,11.691668,-1.416667,-45.370883,25.849028,2.539100
-8.400001,11.733334,-2.350000,-44.465729,26.080842,-1.212881
-8.250000,11.758334,-3.150000,-43.746430,26.220162,-4.426612
-7.958334,11.758334,-4.141667,-42.401233,26.174360,-8.421751
-7.550000,11.800000,-4.975000,-40.598987,26.332590,-11.800920
-7.341667,11.758334,-5.591667,-39.636087,26.046945,-14.286615
-6.808334,11.633334,-6.150000,-37.289871,25.158056,-16.575156
-6.550000,11.383334,-6.975000,-36.025472,23.623374,-19.888938
-5.975000,11.316668,-7.625000,-33.511730,23.073617,-22.551334
-5.550000,11.383334,-8.025001,-31.700417,23.355223,-24.203514
-4.466667,11.841667,-8.650001,-27.223201,25.775078,-26.853008
-4.466667,11.841667,-8.650001,-27.223201,25.775078,-26.853008
-4.275000,11.775001,-8.800000,-26.379307,25.323502,-27.472184
-3.791667,12.025001,-9.050000,-24.399768,26.673313,-28.541242
-3.275000,12.133334,-9.108334,-22.258727,27.158234,-28.842389
-2.750000,12.400001,-9.133334,-20.137103,28.583602,-29.018950
-2.300000,12.233334,-9.516667,-18.148754,27.464321,-30.596605
-1.933333,12.300000,-9.641667,-16.615846,27.751463,-31.143644
-1.383333,12.383334,-9.791667,-14.315770,28.080968,-31.813685
-1.016667,12.341667,-9.891667,-12.751489,27.720570,-32.255784
-0.766667,12.425000,-9.791667,-11.740989,28.133588,-31.890983
-0.425000,12.550000,-9.850000,-10.339683,28.773561,-32.171541
-0.025000,12.733334,-9.850000,-8.719229,29.740277,-32.229071
0.316667,12.900001,-9.875001,-7.335236,30.627275,-32.378509
0.516667,12.858334,-9.891667,-6.480600,30.315903,-32.467515
0.766667,12.883334,-9.833334,-5.446472,30.382858,-32.266323
1.191667,12.716667,-9.850000,-3.607833,29.254185,-32.376903
1.583333,12.733334,-9.916667,-1.961242,29.232304,-32.691720
1.833333,13.025001,-9.750001,-1.025093,30.885167,-32.070587
1.850000,12.900001,-9.891667,-0.898116,30.140773,-32.632356
2.058333,12.883334,-9.833334,-0.025614,29.972369,-32.424104
2.133333,12.966667,-9.808333,0.259609,30.444547,-32.337384
2.425000,12.883334,-9.875001,1.518301,29.857813,-32.635261
2.508333,12.733334,-9.916667,1.920793,28.938341,-32.804711
2.641667,12.816668,-9.958334,2.458972,29.395139,-32.991306
2.608334,12.525001,-10.041667,2.421950,27.669480,-33.306174
2.608334,12.483334,-10.141667,2.447407,27.425607,-33.703484
2.708333,12.316668,-10.141667,2.920052,26.399436,-33.707818
3.000000,12.275001,-10.166667,4.160413,26.059327,-33.841294
3.150000,12.216667,-10.250001,4.818649,25.667559,-34.189594
3.300000,12.025001,-10.208334,5.503990,24.474365,-34.032487
3.425000,12.008334,-10.183333,6.030832,24.334020,-33.947146
3.666667,11.883334,-10.166667,7.082745,23.510635,-33.904211
3.766667,11.883334,-10.375001,7.527874,23.488706,-34.748258
3.833333,11.733334,-10.308333,7.847186,22.569408,-34.483120
3.891667,11.341667,-10.391667,8.226649,20.217983,-34.804461
3.933334,11.233334,-10.333334,8.428819,19.555625,-34.571516
3.916667,10.983334,-10.558334,8.465806,18.079968,-35.456037
3.975000,10.716667,-10.650001,8.806562,16.474734,-35.816557
4.016667,10.333334,-10.900001,9.133789,14.186205,-36.801717
3.891667,9.933333,-10.941668,8.741399,11.841349,-36.933902
3.725000,9.666667,-11.008334,8.134823,10.306437,-37.167120
3.633333,9.333334,-11.108334,7.868265,8.351509,-37.539438
3.508333,8.891667,-11.300000,7.507439,5.765150,-38.268568
3.341667,8.641667,-11.466667,6.907782,4.334404,-38.901854
3.175000,8.291667,-11.441668,6.316492,2.297957,-38.765128
3.216667,8.058333,-11.591667,6.583834,0.899653,-39.358101
3.191667,7.650001,-11.483334,6.595448,-1.533789,-38.903187
3.341667,7.550000,-11.525001,7.261837,-2.176128,-39.083149
3.483334,7.191667,-11.566668,7.975350,-4.357127,-39.249878
3.808334,6.550000,-11.466667,9.531014,-8.293562,-38.859958
4.058333,6.400001,-11.441668,10.624827,-9.269146,-38.783586
4.316667,6.275000,-11.483334,11.753815,-10.095073,-38.975595
4.483334,6.025000,-11.300000,12.510334,-11.648300,-38.252123
4.425000,5.400000,-11.358334,12.471270,-15.355985,-38.448358
4.675000,5.000000,-11.300000,13.640462,-17.824738,-38.227070
4.608334,4.891667,-11.258334,13.390015,-18.451880,-38.047441
4.725000,4.850000,-11.216667,13.887793,-18.739525,-37.893355
4.791667,4.475000,-11.258334,14.291843,-20.996130,-38.050135
4.791667,4.308333,-11.216667,14.339720,-21.992497,-37.875887
4.850000,4.208333,-11.150001,14.608169,-22.610824,-37.612099
4.833333,4.183333,-11.275001,14.561436,-22.748776,-38.107979
4.891667,4.208333,-11.050000,14.770820,-22.628793,-37.217909
5.041667,4.208333,-11.066668,15.402375,-22.675675,-37.302781
5.100000,4.416667,-11.133334,15.589124,-21.448066,-37.585942
5.016667,4.666667,-11.091667,15.154851,-19.931961,-37.421217
5.166667,4.833333,-11.091667,15.731404,-18.985237,-37.447420
5.233334,5.058333,-11.133334,15.944775,-17.662020,-37.632569
5.183333,5.225000,-11.133334,15.681969,-16.651734,-37.634342
5.300000,5.308333,-11.133334,16.145112,-16.191614,-37.652534
5.425000,5.608334,-10.983334,16.556049,-14.448520,-37.083068
5.483334,5.650000,-11.050000,16.795764,-14.215308,-37.358349
5.566667,5.883334,-11.025001,17.068291,-12.850819,-37.279743
5.508334,5.841667,-10.983334,16.831629,-13.082848,-37.104280
5.441667,5.966667,-11.191668,16.537567,-12.306015,-37.933879
5.591667,6.133334,-11.008334,17.091726,-11.367959,-37.228072
5.750000,6.191667,-10.983334,17.734626,-11.071421,-37.150350
5.566667,6.216667,-11.050000,16.965412,-10.860846,-37.395322
5.608334,6.566667,-10.925000,17.013779,-8.791769,-36.917863
5.550000,6.483334,-11.091667,16.815808,-9.262548,-37.572262
5.550000,6.716667,-11.025001,16.733511,-7.873546,-37.317110
5.525000,6.841667,-11.025001,16.588866,-7.119805,-37.319966
5.650000,6.941667,-10.983334,17.076596,-6.564863,-37.173597
5.675000,7.133334,-11.008334,17.123659,-5.428072,-37.285535
5.691667,7.258334,-10.966667,17.148792,-4.689543,-37.127114
5.675000,7.525001,-10.775001,16.970686,-3.102276,-36.372404
5.633334,7.675000,-10.925000,16.766473,-2.186989,-36.973322
5.650000,7.841667,-10.983334,16.790578,-1.195130,-37.216151
5.525000,8.141667,-10.925000,16.163514,0.631749,-36.982155
5.441667,8.291667,-10.733334,15.742700,1.544122,-36.213784
5.425000,8.541667,-10.900001,15.613662,3.048892,-36.889034
5.316667,8.933333,-10.775001,15.019270,5.414236,-36.395222
5.183333,9.141667,-10.716667,14.386363,6.696849,-36.155873
5.100000,9.583334,-10.583334,13.879983,9.352174,-35.634207
5.125000,9.725000,-10.633334,13.945990,10.191827,-35.843599
5.041667,9.975000,-10.500001,13.500520,11.703598,-35.312870
4.916667,10.250001,-10.375001,12.873257,13.378168,-34.811505
5.000000,10.416667,-10.308333,13.161881,14.342924,-34.563376
4.791667,10.691668,-10.416667,12.213387,16.055009,-34.983483
4.633334,10.883334,-10.416667,11.487983,17.248881,-34.973205
4.058333,11.275001,-10.166667,8.919816,19.756621,-33.923290
3.958333,11.383334,-10.183333,8.467745,20.435547,-33.982742
3.750000,11.400001,-10.333334,7.606440,20.608285,-34.557002
3.550000,11.441668,-10.308333,6.750785,20.919263,-34.434719
3.175000,11.591667,-10.333334,5.132372,21.934573,-34.495826
2.683333,11.675000,-10.350000,3.044501,22.588807,-34.506253
2.466667,11.716667,-10.416667,2.130097,22.909416,-34.747942
2.133333,11.483334,-10.375001,0.800230,21.621224,-34.529828
1.791667,11.483334,-10.558334,-0.611280,21.738474,-35.220103
1.725000,11.358334,-10.558334,-0.851342,21.013864,-35.206049
1.558333,11.175000,-10.608334,-1.486437,19.975360,-35.376658
1.383333,10.983334,-10.716667,-2.146731,18.892543,-35.778771
1.108333,10.883334,-10.691668,-3.272124,18.382122,-35.640632
0.891667,10.758334,-10.633334,-4.148830,17.702423,-35.375343
0.791667,10.716667,-10.758334,-4.539999,17.491513,-35.860255
0.641667,10.350000,-10.816668,-5.045866,15.354271,-36.057508
0.191667,10.350000,-10.900001,-6.924244,15.501221,-36.335270
-0.066667,10.391667,-10.775001,-8.036927,15.826009,-35.806586
-0.341667,10.350000,-10.800000,-9.174749,15.665984,-35.870841
-0.466667,10.433334,-10.675000,-9.741101,16.197000,-35.360415
-0.725000,10.625001,-10.650001,-10.889238,17.421470,-35.238103
-1.150000,10.633334,-10.458334,-12.698936,17.597190,-34.421299
-1.708333,10.733334,-10.250001,-15.099374,18.361410,-33.525996
-2.083333,10.883334,-10.125001,-16.736111,19.369633,-32.988183
-2.566667,10.841667,-10.016667,-18.764553,19.269513,-32.494620
-2.958333,11.050000,-9.708334,-20.512169,20.622396,-31.225519
-2.958333,11.050000,-9.708334,-20.512169,20.622396,-31.225519
-3.041667,10.900001,-9.666667,-20.819322,19.751956,-31.041880
-3.000000,11.091667,-9.683333,-20.703332,20.883056,-31.122577
-3.000000,11.133334,-9.600000,-20.726753,21.127717,-30.791817
-2.891667,11.091667,-9.708334,-20.245625,20.849810,-31.235633
-2.725000,11.300000,-9.791667,-19.602187,22.043776,-31.598573
-2.666667,11.483334,-9.750001,-19.420727,23.117103,-31.448003
-2.508333,11.633334,-9.708334,-18.808994,23.959773,-31.308070
-2.591667,11.591667,-9.625001,-19.155664,23.733716,-30.963189
-2.425000,11.733334,-9.600000,-18.504275,24.524801,-30.890425
-2.316667,11.566668,-9.725000,-17.981387,23.501893,-31.394876
-1.958333,11.550000,-9.833334,-16.459005,23.293694,-31.870412
-1.958333,11.425000,-9.891667,-16.412155,22.550656,-32.097414
-1.508333,11.441668,-10.166667,-14.495302,22.520093,-33.251185
-1.300000,11.383334,-10.291667,-13.587163,22.111757,-33.772973
-0.975000,11.258334,-10.375001,-12.173300,21.266616,-34.139497
-0.558333,11.108334,-10.633334,-10.345410,20.251457,-35.214770
-0.341667,10.941668,-10.608334,-9.386193,19.187027,-35.133534
0.175000,10.758334,-10.841667,-7.131084,17.940029,-36.119628
0.441667,10.475000,-10.841667,-5.921896,16.164809,-36.138806
0.766667,10.250001,-11.008334,-4.466075,14.726975,-36.833332
0.933333,9.933333,-11.091667,-3.655793,12.788594,-37.171448
1.108333,9.558333,-11.300000,-2.776732,10.505441,-38.006923
1.275000,9.041667,-11.300000,-1.913070,7.369852,-38.002852
1.750000,7.975000,-11.591667,0.455019,0.868561,-39.175002
1.891667,7.800000,-11.608334,1.107216,-0.219788,-39.250578
2.566667,7.566667,-11.608334,4.014205,-1.826453,-39.321999
2.791667,7.150001,-11.691668,5.101078,-4.380004,-39.662517
2.891667,7.025001,-11.675000,5.558447,-5.158368,-39.602272
3.041667,6.650001,-11.608334,6.298996,-7.446579,-39.336679
3.125000,6.691667,-11.650001,6.640578,-7.222494,-39.515196
3.191667,6.716667,-11.566668,6.902239,-7.098461,-39.191791
3.316667,6.983334,-11.591667,7.345146,-5.545973,-39.319487
3.441667,7.150001,-11.675000,7.826958,-4.587361,-39.675367
3.566667,7.316667,-11.508334,8.278233,-3.640572,-39.033055
3.683334,7.383334,-11.483334,8.743619,-3.281073,-38.950637
3.683334,7.175000,-11.591667,8.823060,-4.518945,-39.373339
3.750000,7.008334,-11.591667,9.155812,-5.534526,-39.373602
3.750000,6.716667,-11.508334,9.238324,-7.278656,-39.027080
3.791667,6.525001,-11.566668,9.481226,-8.432694,-39.256020
3.750000,6.300000,-11.566668,9.377865,-9.761887,-39.240292
3.850000,6.066667,-11.508334,9.864571,-11.188577,-39.008562
4.000000,6.025000,-11.483334,10.504278,-11.486029,-38.925093
4.058333,6.050000,-11.566668,10.751325,-11.351468,-39.266135
4.041667,6.191667,-11.441668,10.621089,-10.506844,-38.771699
3.933334,6.258334,-11.566668,10.160519,-10.068748,-39.260716
4.000000,6.441667,-11.508334,10.374916,-8.998858,-39.044616
4.000000,6.691667,-11.483334,10.292412,-7.508448,-38.956615
4.100000,7.008334,-11.466667,10.609421,-5.651666,-38.917258
4.525000,8.016667,-11.133334,12.031893,0.213601,-37.685923
4.566667,8.141667,-11.108334,12.163982,0.944973,-37.597102
4.708333,8.291667,-10.983334,12.695588,1.788995,-37.122401
5.000000,8.433333,-10.941668,13.869544,2.539568,-36.998364
5.275000,8.475000,-10.758334,14.988024,2.692106,-36.301916
5.633334,8.641667,-10.675000,16.428730,3.568685,-36.020834
5.875000,8.433333,-10.516667,17.489823,2.241399,-35.408315
6.058334,8.391667,-10.475000,18.267387,1.932571,-35.262372
6.183334,8.375000,-10.433334,18.792194,1.791433,-35.110490
6.316667,8.350000,-10.433334,19.359710,1.599903,-35.125595
6.300000,8.125000,-10.391667,19.356178,0.260794,-34.946553
6.266667,8.041667,-10.500001,19.256001,-0.220686,-35.371093
6.316667,8.058333,-10.516667,19.462581,-0.136350,-35.444534
6.275000,8.058333,-10.516667,19.287713,-0.123108,-35.439445
6.358334,7.966667,-10.475000,19.661488,-0.698476,-35.278923
6.400001,7.941667,-10.458334,19.842265,-0.861666,-35.216285
6.466667,7.883334,-10.433334,20.137536,-1.232073,-35.121852
6.483334,7.800000,-10.458334,20.237018,-1.733386,-35.219766
6.425000,7.816667,-10.516667,19.994034,-1.612649,-35.446341
6.441667,7.650001,-10.500001,20.114912,-2.613127,-35.373951
6.358334,7.508334,-10.541667,19.815289,-3.429911,-35.523437
6.000000,7.133334,-10.691668,18.448936,-5.546330,-36.060854
5.766667,6.858334,-10.966667,17.590670,-7.099926,-37.117362
5.525000,6.508334,-11.066668,16.699889,-9.106626,-37.470573
5.316667,6.316667,-11.150001,15.896649,-10.180031,-37.768792
4.425000,6.233334,-11.191668,12.186080,-10.391890,-37.822299
4.425000,6.233334,-11.191668,12.186080,-10.391890,-37.822299
3.766667,6.316667,-11.550000,9.440479,-9.668531,-39.176566
3.666667,6.358334,-11.508334,9.002468,-9.390124,-38.999958
3.191667,6.300000,-11.650001,7.044835,-9.580510,-39.504820
