# Magnetometer Calibration Data
# Generated on 2026-03-26 17:03:37
raw_x,raw_y,raw_z,calibrated_x,calibrated_y,calibrated_z
3.975000,13.916667,-8.800000,-14.344354,-15.961108,28.931442
3.916667,13.891667,-8.841667,-46.135768,-29.011212,9.838619
3.975000,14.000001,-8.841667,-12.804212,27.647550,7.618054
4.083333,14.000001,-8.858334,50.457693,27.256731,-5.693084
3.975000,13.891667,-8.883334,-10.655859,-29.313943,-14.236409
4.016667,13.958334,-8.858334,12.103747,5.605140,-2.923402
4.016667,13.958334,-8.966667,16.795637,5.299316,-58.949567
4.058333,14.000001,-8.675000,28.085207,27.853610,90.202982
4.000000,13.975000,-8.800000,-0.097218,14.567759,28.013382
3.975000,13.958334,-8.858334,-11.950176,5.737359,-1.118829
3.916667,13.833334,-8.816668,-47.033386,-59.548836,22.602832
4.000000,14.000001,-8.841667,1.628031,27.568219,6.535319
4.016667,14.000001,-8.858334,11.971527,27.468281,-2.805776
4.016667,13.933334,-8.966667,16.874967,-7.818269,-59.020140
4.058333,13.891667,-8.816668,34.564542,-29.390183,16.631983
4.083333,13.875001,-8.716667,44.718828,-37.932271,67.218725
3.975000,14.016667,-8.841667,-12.857099,36.392606,7.665103
3.975000,14.058334,-8.841667,-12.989320,58.255748,7.782729
3.958333,14.041667,-8.925000,-18.948847,49.327831,-34.639281
3.958333,13.891667,-8.816668,-23.164708,-29.072857,20.962944
3.916667,13.975000,-8.883334,-44.595623,14.596946,-11.474772
4.016667,13.975000,-8.775001,8.441736,14.585444,40.220432
4.058333,14.000001,-8.841667,35.303496,27.383112,4.008920
3.891667,13.916667,-8.966667,-55.233774,-16.167168,-53.653486
4.041667,13.833334,-8.900001,28.737369,-60.180742,-25.907659
3.975000,13.933334,-8.775001,-15.479969,-7.144977,41.907382
4.058333,13.850000,-8.900001,38.305886,-51.488572,-26.582427
3.916667,13.933334,-8.883334,-44.463406,-7.265695,-11.592395
3.958333,14.016667,-8.900001,-19.952242,36.280820,-21.780967
4.000000,13.958334,-8.758334,-1.848872,5.940325,49.514478
4.041667,13.891667,-8.858334,26.747679,-29.454918,-4.194346
4.041667,14.000001,-8.883334,27.486674,27.318373,-16.817902
3.958333,13.958334,-8.858334,-21.571717,5.790247,-0.397003
3.975000,13.933334,-8.858334,-11.870845,-7.380225,-1.189403
3.975000,13.916667,-8.816668,-13.622497,-16.008160,20.311691
4.000000,14.000001,-8.883334,3.432614,27.450594,-15.013320
3.933334,14.016667,-8.800000,-38.715467,36.642451,31.018304
4.016667,13.933334,-8.883334,13.265844,-7.583021,-15.923356
3.958333,14.000001,-8.941668,-18.094772,27.418138,-43.376655
3.975000,14.041667,-8.858334,-12.214613,49.463142,-0.883581
4.000000,13.933334,-8.841667,1.839582,-7.412507,6.347120
4.000000,13.933334,-8.775001,-1.047726,-7.224309,40.824646
4.000000,13.975000,-8.900001,4.233764,14.285459,-23.703154
3.975000,13.833334,-8.883334,-10.470752,-59.922141,-14.401083
3.933334,13.875001,-8.883334,-34.656757,-37.926781,-12.478896
3.891667,13.958334,-9.050000,-51.756870,5.460725,-96.632645
4.083333,13.875001,-8.925000,53.741659,-38.520393,-40.523483
3.958333,13.916667,-8.883334,-20.356731,-16.143471,-13.444009
3.916667,13.958334,-8.841667,-46.347319,5.969515,10.026818
3.975000,13.891667,-8.816668,-13.543166,-29.125744,20.241117
4.000000,13.875001,-8.941668,6.355671,-38.303005,-45.534090
4.058333,13.850000,-8.841667,35.779487,-51.323898,3.585470
4.000000,13.933334,-8.841667,1.839582,-7.412507,6.347120
4.000000,14.016667,-8.841667,1.575144,36.313275,6.582368
4.016667,14.041667,-8.883334,12.922076,49.260346,-15.617534
4.041667,14.041667,-8.733334,20.857984,49.604464,60.874524
4.100000,14.000001,-8.983334,65.493079,26.850969,-71.060344
4.058333,14.058334,-8.841667,35.118388,57.991310,4.173594
4.000000,13.958334,-8.858334,2.482068,5.658028,-2.201565
4.000000,13.933334,-8.816668,0.756857,-7.341934,19.276008
3.958333,13.850000,-8.841667,-21.949763,-51.006572,7.916431
