# Magnetometer Calibration Data
# Generated on 2026-03-26 17:09:19
raw_x,raw_y,raw_z,calibrated_x,calibrated_y,calibrated_z
-5.916667,15.458334,2.841667,-38.942793,27.686483,22.009672
-6.000000,15.208334,3.108334,-39.250475,26.739870,23.190435
-5.891667,15.125001,3.550000,-38.631447,26.356059,25.150513
-5.550000,14.750001,4.516667,-36.729383,24.775673,29.480516
-5.550000,14.750001,4.516667,-36.729383,24.775673,29.480516
-5.275000,14.516667,5.566667,-35.165766,23.728176,34.147359
-5.141667,14.225000,6.008334,-34.382668,22.561626,36.135591
-4.808333,14.000001,6.425000,-32.646269,21.605820,38.041188
-4.525000,13.875001,6.975000,-31.150258,21.018238,40.509969
-4.400000,13.433334,7.166667,-30.419854,19.322142,41.420404
-4.508334,13.025001,7.433334,-30.816516,17.789659,42.615005
-4.483334,12.691668,7.541667,-30.608236,16.527947,43.131341
-4.483334,12.316668,7.708334,-30.502808,15.109150,43.903316
-4.258334,12.258334,7.933334,-29.359559,14.819571,44.932835
-4.100000,12.025001,8.175000,-28.501357,13.888538,46.043845
-3.833333,11.841667,8.400001,-27.130163,13.123856,47.094838
-3.425000,11.633334,8.775001,-25.040118,12.219671,48.829154
-2.808333,11.341667,9.266667,-21.901249,10.948410,51.119121
-2.566667,11.008334,9.433333,-20.630764,9.635646,51.927833
-2.300000,10.941668,9.600000,-19.293485,9.313110,52.710305
-2.483333,10.675000,9.583334,-20.132045,8.357213,52.636450
-2.508333,10.633334,9.666667,-20.230604,8.197268,53.001440
-2.525000,10.416667,9.600000,-20.278621,7.399593,52.731779
-2.441667,10.516667,9.666667,-19.882963,7.748149,53.026253
-2.358333,10.416667,9.708334,-19.450638,7.353054,53.234279
-2.341667,10.333334,9.708334,-19.352635,7.038595,53.246685
-2.216667,10.308333,9.750001,-18.733328,6.914908,53.453279
-2.400000,10.350000,9.725000,-19.636466,7.110841,53.307658
-2.550000,10.166667,9.683333,-20.334514,6.462029,53.120628
-2.625000,10.208334,9.625001,-20.717286,6.639594,52.847817
-2.550000,10.208334,9.583334,-20.360225,6.629006,52.678442
-2.525000,10.391667,9.766667,-20.244872,7.287193,53.463672
-2.791667,10.458334,9.516667,-21.596466,7.619273,52.316687
-2.808333,10.433334,9.458334,-21.682303,7.536054,52.061527
-2.750000,10.433334,9.475000,-21.396161,7.522199,52.144449
-3.000000,10.558334,9.333334,-22.660155,8.056191,51.467516
-3.150000,10.458334,9.133334,-23.402466,7.736557,50.578368
-3.316667,10.516667,8.966667,-24.252415,8.007509,49.814028
-3.358334,10.716667,9.025001,-24.485697,8.755873,50.039127
-3.466667,10.675000,8.983334,-25.010414,8.627306,49.843031
-3.383333,10.858334,9.025001,-24.636115,9.289771,50.018609
-3.275000,10.858334,8.941668,-24.124337,9.277129,49.672705
-3.358334,10.841667,8.966667,-24.521317,9.229123,49.769651
-3.441667,10.966667,9.066668,-24.934424,9.701307,50.178440
-3.316667,10.983334,8.941668,-24.352280,9.752232,49.651232
-3.466667,11.066668,8.841667,-25.114960,10.105452,49.178503
-3.525000,11.091667,8.883334,-25.396202,10.205939,49.347878
-3.650000,11.050000,8.800000,-26.009013,10.085557,48.966661
-3.766667,11.091667,8.633334,-26.612738,10.284061,48.212822
-3.850000,11.216667,8.633334,-27.043023,10.767697,48.184193
-3.958333,11.150001,8.508334,-27.576935,10.555362,47.626446
